date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2023-06-24,6,496.44828124400635,466.86257668711653,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-25,6,496.44892093383027,482.3153374233128,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-26,6,496.44896472919675,496.70797546012267,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-27,6,496.4503989463873,493.26257668711656,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-28,6,496.45019430867774,507.920245398773,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-29,6,496.44860343342407,505.62699386503067,496.4485992498526,479.7736196319018,496.4490744966098
2023-06-30,6,496.44784840015177,507.920245398773,496.4485992498526,479.7736196319018,496.4490744966098
2023-07-01,7,495.41231869803335,453.1713503649634,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-02,7,495.41225713424296,457.49607664233565,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-03,7,495.41362028735693,465.75237226277363,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-04,7,495.4124922316793,463.3142335766422,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-05,7,495.4122849345056,452.5406021897809,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-06,7,495.4131811683202,461.662408759124,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-07,7,495.41184472632386,469.8423357664232,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-08,7,495.41200461806534,478.8057481751824,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-09,7,495.41195051411745,487.22043795620425,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-10,7,495.41368595095,503.1022810218977,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-11,7,495.4109042875979,505.619616788321,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-12,7,495.4107764889645,507.9785583941605,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-13,7,495.41318423374236,505.85720802919695,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-14,7,495.4115795916999,501.45328467153274,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-15,7,495.4117669366216,503.73302919708016,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-16,7,495.4117927143329,501.5296532846714,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-17,7,495.41365202198966,499.80145985401447,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-18,7,495.4100006198398,498.8567518248174,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-19,7,495.4099829356242,490.2072992700729,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-20,7,495.41314320524657,487.29680656934295,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-21,7,495.4114346008639,484.93786496350356,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-22,7,495.41161838231955,478.0986313868612,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-23,7,495.4117475424209,480.143613138686,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-24,7,495.4136099663401,487.61359489051085,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-25,7,495.4098528066472,485.48941605839406,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-26,7,495.40991376093984,486.11733576642325,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-27,7,495.4130198439729,478.1778284671532,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-28,7,495.4113131257791,464.5729014598539,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-29,7,495.4115281660365,451.7542883211678,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-30,7,495.41157482600346,439.33166058394147,495.4129468233222,480.0206204379561,495.4119827993432
2023-07-31,7,495.4134304590603,449.16058394160575,495.4129468233222,480.0206204379561,495.4119827993432
2023-08-01,8,498.08628413300227,463.3563971340843,498.0889222931901,480.6670419652,498.0878378371914
2023-08-02,8,498.0860475448908,472.4882292732859,498.0889222931901,480.6670419652,498.0878378371914
2023-08-03,8,498.08882433813574,487.5440122824978,498.0889222931901,480.6670419652,498.0878378371914
2023-08-04,8,498.08719264658896,499.6394063459574,498.0889222931901,480.6670419652,498.0878378371914
2023-08-05,8,498.08742136410586,500.5214943705224,498.0889222931901,480.6670419652,498.0878378371914
2023-08-06,8,498.0874334412349,492.9126919140229,498.0889222931901,480.6670419652,498.0878378371914
2023-08-07,8,498.08920345796895,489.1463664278407,498.0889222931901,480.6670419652,498.0878378371914
2023-08-08,8,498.0870039630473,494.753019447288,498.0889222931901,480.6670419652,498.0878378371914
2023-08-09,8,498.0872160189127,490.98986693961143,498.0889222931901,480.6670419652,498.0878378371914
2023-08-10,8,498.08843103747313,494.27389969293796,498.0889222931901,480.6670419652,498.0878378371914
2023-08-11,8,498.0871653576226,495.87625383828083,498.0889222931901,480.6670419652,498.0878378371914
2023-08-12,8,498.08741422972344,492.7508700102358,498.0889222931901,480.6670419652,498.0878378371914
2023-08-13,8,498.08747015505315,484.98341862845484,498.0889222931901,480.6670419652,498.0878378371914
2023-08-14,8,498.08880661200936,487.8644831115664,498.0889222931901,480.6670419652,498.0878378371914
2023-08-15,8,498.0887136991771,494.83234390992874,498.0889222931901,480.6670419652,498.0878378371914
2023-08-16,8,498.0889909211544,501.72088024565033,498.0889222931901,480.6670419652,498.0878378371914
2023-08-17,8,498.08793193448844,505.645854657114,498.0889222931901,480.6670419652,498.0878378371914
2023-08-18,8,498.0871895968597,502.203172978506,498.0889222931901,480.6670419652,498.0878378371914
2023-08-19,8,498.0874606276474,498.4368474923238,498.0889222931901,480.6670419652,498.0878378371914
2023-08-20,8,498.0875697538617,483.4603889457527,498.0889222931901,480.6670419652,498.0878378371914
2023-08-21,8,498.08832040101737,483.5397134083934,498.0889222931901,480.6670419652,498.0878378371914
2023-08-22,8,498.08953574521144,484.742272262027,498.0889222931901,480.6670419652,498.0878378371914
2023-08-23,8,498.08910902018437,483.1399181166841,498.0889222931901,480.6670419652,498.0878378371914
2023-08-24,8,498.08733752296234,482.978096212897,498.0889222931901,480.6670419652,498.0878378371914
2023-08-25,8,498.08726250105053,477.3714431934497,498.0889222931901,480.6670419652,498.0878378371914
2023-08-26,8,498.0875539458081,468.88372569089086,498.0889222931901,480.6670419652,498.0878378371914
2023-08-27,8,498.08777614571346,447.0948822927332,498.0889222931901,480.6670419652,498.0878378371914
2023-08-28,8,498.08775126208616,443.6522006141252,498.0889222931901,480.6670419652,498.0878378371914
2023-08-29,8,498.0889609694607,429.23418628454493,498.0889222931901,480.6670419652,498.0878378371914
2023-08-30,8,498.08849173628613,430.3574206755377,498.0889222931901,480.6670419652,498.0878378371914
2023-08-31,8,498.08710287019585,436.28454452405356,498.0889222931901,480.6670419652,498.0878378371914
2023-09-01,9,495.0861594504274,469.81375358166144,495.087702296667,478.55796561604535,495.0853606136965
2023-09-02,9,495.08707314794174,471.0988538681944,495.087702296667,478.55796561604535,495.0853606136965
2023-09-03,9,495.08865867979733,469.38395415472735,495.087702296667,478.55796561604535,495.0853606136965
2023-09-04,9,495.08702435501823,481.5429799426929,495.087702296667,478.55796561604535,495.0853606136965
2023-09-05,9,495.08714279904757,482.82808022922586,495.087702296667,478.55796561604535,495.0853606136965
2023-09-06,9,495.08664329185115,484.5386819484236,495.087702296667,478.55796561604535,495.0853606136965
2023-09-07,9,495.08611340507014,493.78796561604537,495.087702296667,478.55796561604535,495.0853606136965
2023-09-08,9,495.08633281248046,494.4713467048706,495.087702296667,478.55796561604535,495.0853606136965
2023-09-09,9,495.0893970352524,498.92406876790784,495.087702296667,478.55796561604535,495.0853606136965
2023-09-10,9,495.0910700389775,493.1002865329508,495.087702296667,478.55796561604535,495.0853606136965
2023-09-11,9,495.0895549730858,497.21346704871013,495.087702296667,478.55796561604535,495.0853606136965
2023-09-12,9,495.08674899517206,495.0730659025783,495.087702296667,478.55796561604535,495.0853606136965
2023-09-13,9,495.08648403258314,483.76934097421156,495.087702296667,478.55796561604535,495.0853606136965
2023-09-14,9,495.0864274774572,476.5787965616041,495.087702296667,478.55796561604535,495.0853606136965
2023-09-15,9,495.0881413483235,475.6332378223491,495.087702296667,478.55796561604535,495.0853606136965
2023-09-16,9,495.08828897162635,472.8954154727789,495.087702296667,478.55796561604535,495.0853606136965
2023-09-17,9,495.0845226630275,479.66045845272157,495.087702296667,478.55796561604535,495.0853606136965
2023-09-18,9,495.0889568113493,488.56590257879606,495.087702296667,478.55796561604535,495.0853606136965
2023-09-19,9,495.0879147392959,496.27220630372443,495.087702296667,478.55796561604535,495.0853606136965
2023-09-20,9,495.08539071317966,485.73782234956974,495.087702296667,478.55796561604535,495.0853606136965
2023-09-21,9,495.0855517618554,483.08595988538633,495.087702296667,478.55796561604535,495.0853606136965
2023-09-22,9,495.08854052680766,476.4068767908305,495.087702296667,478.55796561604535,495.0853606136965
2023-09-23,9,495.0792582430695,472.1260744985669,495.087702296667,478.55796561604535,495.0853606136965
2023-09-24,9,495.07530525132483,475.8051575931227,495.087702296667,478.55796561604535,495.0853606136965
2023-09-25,9,495.07987065482826,482.7421203438391,495.087702296667,478.55796561604535,495.0853606136965
2023-09-26,9,495.087826007565,484.6246418338104,495.087702296667,478.55796561604535,495.0853606136965
2023-09-27,9,495.08505975159784,481.1131805157588,495.087702296667,478.55796561604535,495.0853606136965
2023-09-28,9,495.0851197098396,468.5286532951285,495.087702296667,478.55796561604535,495.0853606136965
2023-09-29,9,495.07333500360596,434.7077363896844,495.087702296667,478.55796561604535,495.0853606136965
2023-09-30,9,495.072905759436,406.70888252148956,495.087702296667,478.55796561604535,495.0853606136965
2023-10-01,10,490.7405235854737,450.2875803981627,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-02,10,490.7385658867554,459.0463859111795,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-03,10,490.737598162558,469.4591577335379,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-04,10,490.7367137165264,469.84843797856087,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-05,10,490.73581782226006,469.4591577335379,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-06,10,490.73546994968757,486.39142419601876,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-07,10,490.7324960659749,486.9753445635532,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-08,10,490.73383468349755,482.30398162327754,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-09,10,490.7365855576053,479.18973966309375,490.75556676261465,476.18041347626377,490.73483965045824
2023-10-10,10,490.73591854830283,484.4450229709039,490.75556676261465,476.18041347626377,490.73483965045824
