date,month,pred_d,true_d,pred_m,true_m,pred_m_from_d
2024-07-17,7,657.1030628201303,666.9003074558037,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-18,7,657.1013012584394,684.3081219574692,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-19,7,657.1011147996142,691.5708429413278,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-20,7,657.1059059734855,690.4183704842435,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-21,7,657.1071021794256,699.9860363822706,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-22,7,657.1038162976957,722.350832692801,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-23,7,657.1041382340164,738.4902126569311,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-24,7,657.1046135164644,743.793492185499,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-25,7,657.102775468511,723.8496028695881,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-26,7,657.103166424365,701.7159364591346,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-27,7,657.108284772137,676.8150653343587,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-28,7,657.1097061926308,677.5068665129393,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-29,7,657.1066914806935,692.9544452984888,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-30,7,657.1056308757486,697.9114271073539,657.1066008169237,673.4978221880609,657.1037232597581
2024-07-31,7,657.1060279983581,696.9892902895215,657.1066008169237,673.4978221880609,657.1037232597581
2024-08-01,8,660.7072782153701,643.7195255474454,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-02,8,660.7100980310087,655.7712200208553,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-03,8,660.7152180486727,660.550521376434,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-04,8,660.71534362761,645.4861053180398,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-05,8,660.7141117706796,652.3423096976019,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-06,8,660.7106793492217,658.5762513034413,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-07,8,660.7107306790757,663.1478623566217,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-08,8,660.7084275155715,660.8616527632953,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-09,8,660.7136979576769,642.6285453597499,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-10,8,660.7162942974965,624.3954379562045,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-11,8,660.7162348871921,619.2007559958291,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-12,8,660.7154960012319,644.2391553701774,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-13,8,660.7143549610238,663.978623566215,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-14,8,660.7126793140922,670.3160062565174,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-15,8,660.7132012912896,667.1990354535976,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-16,8,660.7165194760743,663.978623566215,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-17,8,660.7102384113011,661.0693430656936,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-18,8,660.7085208878126,648.0834462982275,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-19,8,660.7169207980611,637.485583941606,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-20,8,660.7161420848793,641.6418143899897,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-21,8,660.7159144059596,650.9919186652764,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-22,8,660.716596251274,662.835922836288,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-23,8,660.7127574795182,673.2252867570387,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-24,8,660.6976065767237,668.0306047966634,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-25,8,660.6994491960112,664.60169447341,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-26,8,660.7026782095238,653.7969499478626,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-27,8,660.7173871570542,642.1614442127218,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-28,8,660.7167201616098,628.7593587069866,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-29,8,660.7143202706385,643.7195255474454,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-30,8,660.6984912650715,641.7452554744527,660.7098939283824,651.1646506777896,660.7114008648591
2024-08-31,8,660.6993182319069,631.5643899895726,660.7098939283824,651.1646506777896,660.7114008648591
2024-09-01,9,648.5907927487523,666.0601256356562,648.5976235791842,622.8484893807953,648.587784716026
2024-09-02,9,648.5908916247304,655.2967394555784,648.5976235791842,622.8484893807953,648.587784716026
2024-09-03,9,648.58762367943,649.0705952737059,648.5976235791842,622.8484893807953,648.587784716026
2024-09-04,9,648.5900745784214,649.8100508525273,648.5976235791842,622.8484893807953,648.587784716026
2024-09-05,9,648.5828456446009,650.4427161232422,648.5976235791842,622.8484893807953,648.587784716026
2024-09-06,9,648.5797660972652,645.271911456775,648.5976235791842,622.8484893807953,648.587784716026
2024-09-07,9,648.5827199755684,645.4827998803466,648.5976235791842,622.8484893807953,648.587784716026
2024-09-08,9,648.5855433871825,646.3272509721803,648.5976235791842,622.8484893807953,648.587784716026
2024-09-09,9,648.595098291614,648.0161531558476,648.5976235791842,622.8484893807953,648.587784716026
2024-09-10,9,648.5976235791842,656.1411905474122,648.5976235791842,622.8484893807953,648.587784716026
2024-09-11,9,648.5976235791842,651.0762787915043,648.5976235791842,622.8484893807953,648.587784716026
2024-09-12,9,648.5976235791842,638.3072090936281,648.5976235791842,622.8484893807953,648.587784716026
2024-09-13,9,648.5976235791843,644.2165719413697,648.5976235791842,622.8484893807953,648.587784716026
2024-09-14,9,648.5976235791843,663.6335626682617,648.5976235791842,622.8484893807953,648.587784716026
2024-09-15,9,648.5976235791841,620.8967992820816,648.5976235791842,622.8484893807953,648.587784716026
2024-09-16,9,648.5976235791842,601.3748130421774,648.5976235791842,622.8484893807953,648.587784716026
2024-09-17,9,648.5976235791842,582.8022734071191,648.5976235791842,622.8484893807953,648.587784716026
2024-09-18,9,648.5976235791841,630.3930601256353,648.5976235791842,622.8484893807953,648.587784716026
2024-09-19,9,648.5969730642943,635.8806461262336,648.5976235791842,622.8484893807953,648.587784716026
2024-09-20,9,648.593076951199,630.3930601256353,648.5976235791842,622.8484893807953,648.587784716026
2024-09-21,9,648.5915140784685,602.1133712234516,648.5976235791842,622.8484893807953,648.587784716026
2024-09-22,9,648.5905174978826,567.184863894705,648.5976235791842,622.8484893807953,648.587784716026
2024-09-23,9,648.5893898766153,581.0083757104394,648.5976235791842,622.8484893807953,648.587784716026
2024-09-24,9,648.5844240016444,588.9225246784322,648.5976235791842,622.8484893807953,648.587784716026
2024-09-25,9,648.5798613471559,610.238408615016,648.5976235791842,622.8484893807953,648.587784716026
2024-09-26,9,648.574954088579,609.0780735865985,648.5976235791842,622.8484893807953,648.587784716026
2024-09-27,9,648.5706407135988,593.0379898294941,648.5976235791842,622.8484893807953,648.587784716026
2024-09-28,9,648.5677355928945,580.6924917738555,648.5976235791842,622.8484893807953,648.587784716026
2024-09-29,9,648.5672947007264,573.4110080765776,648.5976235791842,622.8484893807953,648.587784716026
2024-09-30,9,648.563191327497,568.8737660783723,648.5976235791842,622.8484893807953,648.587784716026
2024-10-01,10,635.8426341879562,554.2474640867781,635.8813991065316,592.8020521841103,635.773484567794
2024-10-02,10,635.8316837424621,546.3452360011728,635.8813991065316,592.8020521841103,635.773484567794
